Music Society,,su.soc.music@lse.ac.uk,U,London,London School of Economics,YES,,,
Near Eastern Studies Society,,n.s.chouraqui@lse.ac.uk,U,London,London School of Economics,YES,,,
Negotiation Club,,h.najem@lse.ac.uk,U,London,London School of Economics,YES,,,
Nordic Society,,su.soc.scandinavian@lse.ac.uk,U,London,London School of Economics,YES,,,
Northern Society,,su.soc.northerners@lse.ac.uk,U,London,London School of Economics,YES,,,
Oikos Society,,su.soc.oikos@lse.ac.uk,U,London,London School of Economics,YES,,,
Pakistan Society,,su.soc.pakistan@lse.ac.uk,U,London,London School of Economics,YES,,,
Pakistan Development Society,,T.Mushtaq@lse.ac.uk,U,London,London School of Economics,YES,,,
Palestine Society,,su.soc.palestine@lse.ac.uk,U,London,London School of Economics,YES,,,
Penal Reform Society,,su.soc.penalreform@lse.ac.uk,U,London,London School of Economics,YES,,,
Persian Society,,su.soc.persian@lse.ac.uk,U,London,London School of Economics,YES,,,
LSE Petanque,,Petanque@lse.ac.uk,U,London,London School of Economics,YES,,,
Philosophy Society,,su.soc.philosophy@lse.ac.uk,U,London,London School of Economics,YES,,,
Photography Society,,su.soc.photography@lse.ac.uk,U,London,London School of Economics,YES,,,
Planning Society,,su.soc.planning@lse.ac.uk,U,London,London School of Economics,YES,,,
Polish Business Society,,info@polish-business.org,U,London,London School of Economics,YES,,,
Political Risk and Investment Society,,Su.Soc.Pris@lse.ac.uk,U,London,London School of Economics,YES,,,
Private Equity Society,,su.soc.privateequity@lse.ac.uk,U,London,London School of Economics,YES,,,
Psychology Society,,h.hawlina@lse.ac.uk,U,London,London School of Economics,YES,,,
Russian Society,,su.soc.russian@lse.ac.uk,U,London,London School of Economics,YES,,,
Russian Business Society,,su.soc.russianbusiness@lse.ac.uk,U,London,London School of Economics,YES,,,
Salsa Society,,su.soc.salsa@lse.ac.uk,U,London,London School of Economics,YES,,,
Sikh-Punjab Society,,su.soc.punjab@lse.ac.uk,U,London,London School of Economics,YES,,,
Skateboarding Society,,e.griffiths-conyers@lse.ac.uk,U,London,London School of Economics,YES,,,
Sociology and Social Justice Society,,su.soc.sociology@lse.ac.uk,U,London,London School of Economics,YES,,,
Spanish Society,,su.soc.spanish@lse.ac.uk,U,London,London School of Economics,YES,,,
Student Action for Refugees,,su.soc.star@lse.ac.uk,U,London,London School of Economics,YES,,,
Student Christian Movement,,c.howes@lse.ac.uk,U,London,London School of Economics,YES,,,
Swing Dance Society,,su.soc.swingers@lse.ac.uk,U,London,London School of Economics,YES,,,
Thai Society,,su.soc.thai@lse.ac.uk,U,London,London School of Economics,YES,,,
Ukrainian Society,,su.soc.ukrainian@lse.ac.uk,U,London,London School of Economics,YES,,,
USA Society,,su.soc.usa@lse.ac.uk,U,London,London School of Economics,YES,,,
Vietnam Society,,su.soc.vietnam@lse.ac.uk,U,London,London School of Economics,YES,,,
Visual Arts Society,,su.soc.visualarts@lse.ac.uk,U,London,London School of Economics,YES,,,
Welsh Society,,su.soc.welsh@lse.ac.uk,U,London,London School of Economics,YES,,,
Platypus Society,,london@platypus1917.org,U,London,London School of Economics,YES,,,
Academic Research Society,,academicresearch@bartslondon.com,U,London,Queen Mary University,YES,,,
Harry Potter Society,,admin@qmharrypotter.co.uk,U,London,Queen Mary University,YES,,,
Ahlulbayt Islamic Society,,ahlulbaytsociety@qmsu.org,U,London,Queen Mary University,YES,,,
Amnesty International Society,,amnestyinternationalsociety@qmsu.org,U,London,Queen Mary University,YES,,,
Ahmadiyya Muslim Students Association,,amsasociety@qmsu.org,U,London,Queen Mary University,YES,,,
Asian Dance Society,,asiandance@qmsu.org,U,London,Queen Mary University,YES,,,
Baking Society,,bakingsocietyqmul@gmail.com,U,London,Queen Mary University,YES,,,
African & Caribbean Society,,bartsandthelondonacs@gmail.com,U,London,Queen Mary University,YES,,,
Language and Culture Society,,bartslangsoc@gmail.com,U,London,Queen Mary University,YES,,,
CLASS Society,,bartslondonclass@gmail.com,U,London,Queen Mary University,YES,,,
Medical Education Support Society,,bartslondonmess@gmail.com,U,London,Queen Mary University,YES,,,
Peer Assisted Learning Society,,bartspal@gmail.com,U,London,Queen Mary University,YES,,,
Radiology Society,,bartsradiology@gmail.com,U,London,Queen Mary University,YES,,,
Lifesavers Society,,bl.lifesavers@gmail.com,U,London,Queen Mary University,YES,,,
Asian Cultural Society,,blas.elegance@gmail.com,U,London,Queen Mary University,YES,,,
Emergency Medicine Society,,blemergencymedicine@gmail.com,U,London,Queen Mary University,YES,,,
Endocrinology Society,,blendosoc@gmail.com,U,London,Queen Mary University,YES,,,
Association of British and Chinese University Students,,blqmabacus@gmail.com,U,London,Queen Mary University,YES,,,
Vegetarian and Vegan Society,,blqmvegsoc@gmail.com,U,London,Queen Mary University,YES,,,
Islamic Society,,brother@queenmaryisoc.co.uk,U,London,Queen Mary University,YES,,,
St John Ambulance LINKS Society,,chair@qmullinks.sja.org.uk,U,London,Queen Mary University,YES,,,
QMU Christian Union,,christianunion@qmsu.org,U,London,Queen Mary University,YES,,,
Theatre Company,,company@qmtc.co.uk,U,London,Queen Mary University,YES,,,
Debate Society,,debatingsociety@qmsu.org,U,London,Queen Mary University,YES,,,
Dermatology Society,,DermSoc@qmsu.org,U,London,Queen Mary University,YES,,,
Drama Society,,drama@bartslondon.com,U,London,Queen Mary University,YES,,,
Economics Society,,economicssociety@qmsu.org,U,London,Queen Mary University,YES,,,
Trading and Investment Society,,enquiries@qmtis.com,U,London,Queen Mary University,YES,,,
Mathematics Society,,g.p.kwolek@se13.qmul.ac.uk,U,London,Queen Mary University,YES,,,
Games and Video Gaming,,gvg@qmgvg.org.uk,U,London,Queen Mary University,YES,,,
EECS Society,,hi@eecs.io,U,London,Queen Mary University,YES,,,
Iberian and Latin American Society,,ilas.qmul@gmail.com,U,London,Queen Mary University,YES,,,
LGBT+ Society,,lgbtsoc@bartslondon.com,U,London,Queen Mary University,YES,,,
Madinah Society,,madinahsocietyqmul@gmail.com,U,London,Queen Mary University,YES,,,
Moroccan Society,,MarocsocQM@hotmail.com,U,London,Queen Mary University,YES,,,
Materials Society,,materialssocietyqmul@gmail.com,U,London,Queen Mary University,YES,,,
Mauritian Society,,mauritian.soc.14@gmail.com,U,London,Queen Mary University,YES,,,
MEDSIN,,medsinbarts@gmail.com,U,London,Queen Mary University,YES,,,
Music Society,,music@bartslondon.com,U,London,Queen Mary University,YES,,,
Philosophy Society,,philosophysociety@qmsu.org,U,London,Queen Mary University,YES,,,
Politics & International Relations Society,,pirsocqm@gmail.com,U,London,Queen Mary University,YES,,,
EquipAfrica,,Pres.easoc@gmail.com,U,London,Queen Mary University,YES,,,
Global Brigades Society,,QMBLGlobalBrigades@gmail.com,U,London,Queen Mary University,YES,,,
Business Management Society,,QMbusmansociety@gmail.com,U,London,Queen Mary University,YES,,,
Catholic Society,,qmcathsoc@gmail.com,U,London,Queen Mary University,YES,,,
Commuters' Society,,qmcommuters@gmail.com,U,London,Queen Mary University,YES,,,
Criminal Justice Society,,QMCriminalJusticeSociety@outlook.com,U,London,Queen Mary University,YES,,,
Enactus Society,,qmenactus@gmail.com,U,London,Queen Mary University,YES,,,
English Society,,qmenglishsociety@mail.com,U,London,Queen Mary University,YES,,,
QMEquality Society,,qmequality@gmail.com,U,London,Queen Mary University,YES,,,
Hindu Society,,qmhindusociety@gmail.com,U,London,Queen Mary University,YES,,,
History Society,,qmhistorysoc@gmail.com,U,London,Queen Mary University,YES,,,
Hong Kong Public Affairs and Social Services Society,,qmhkpass@gmail.com,U,London,Queen Mary University,YES,,,
International Students Society,,qminternationalstudentssociety@gmail.com,U,London,Queen Mary University,YES,,,
Iranian Society,,qmiraniansociety@gmail.com,U,London,Queen Mary University,YES,,,
Law Society,,qmlawsocietypresident@gmail.com,U,London,Queen Mary University,YES,,,
Liberal Democrats Society,,qmlibdems@gmail.com,U,London,Queen Mary University,YES,,,
Musical Theatre Society,,qmmusicaltheatre@gmail.com,U,London,Queen Mary University,YES,,,
Pakistan Society,,qmpakistansociety@gmail.com,U,London,Queen Mary University,YES,,,
Poker Society,,qmpokersociety@gmail.com,U,London,Queen Mary University,YES,,,
Polish Society,,qmpoland@mail.com,U,London,Queen Mary University,YES,,,
Artificial Intelligence and Robotics Society,,qmrobosoc@gmail.com,U,London,Queen Mary University,YES,,,
Medieval Re-enactment Society,,qmrsnormannis@gmail.com,U,London,Queen Mary University,YES,,,
Somali Society,,qmsomsoc@gmail.com,U,London,Queen Mary University,YES,,,
Fashion Society,,qmsufashion@gmail.com,U,London,Queen Mary University,YES,,,
African & Caribbean Society,,qmul.acs@gmail.com,U,London,Queen Mary University,YES,,,
Design Society,,qmul.designsociety@gmail.com,U,London,Queen Mary University,YES,,,
MDXSU Black Students Society,,BlackStudents@mdx.ac.uk,U,London,Middlesex University,YES,,,
Complementary and Alternative Medicine Academic Society,,camacsoc@mdxsu.com,U,London,Middlesex University,YES,,,
MDXSU Disabled Students,,DisabledStudents@mdx.ac.uk,U,London,Middlesex University,YES,,,
Education Studies Society,,educationacsoc@mdxsu.com,U,London,Middlesex University,YES,,,
Christian Union Society,,matt.stidwill@gmail.com,U,London,Middlesex University,YES,,,
Midwifery Academic Society,,midwiferyacsoc@mdxsu.com,U,London,Middlesex University,YES,,,
People & Planet Society,,peopleandplanetsoc@mdxsu.com,U,London,Middlesex University,YES,,,
Singers and Musicians Society,,sm.mdx.soc@gmail.com,U,London,Middlesex University,YES,,,
African-Caribbean Society,,acs@mdxsu.com,U,London,Middlesex University,YES,,,
Romanian Society,,DP729@live.mdx.ac.uk,U,London,Middlesex University,YES,,,
Islamic Society,,isoc@mdxsu.com,U,London,Middlesex University,YES,,,
Journalism Society,,journalismsoc@mdxsu.com,U,London,Middlesex University,YES,,,
MDXSU LGBT Students,,LGBTstudents@mdx.ac.uk,U,London,Middlesex University,YES,,,
Marrow Society,,middlesex@ukmarrow.org,U,London,Middlesex University,YES,,,
Natural Sciences Academic Society,,naturalsciencesacsoc@mdxsu.com,U,London,Middlesex University,YES,,,
Debating Society,,NG421@live.mdx.ac.uk,U,London,Middlesex University,YES,,,
Pakistan Society,,paksoc@mdxsu.com,U,London,Middlesex University,YES,,,
Law Academic Society,,societies@mdx.ac.uk,U,London,Middlesex University,YES,,,
Theatre Society,,theatresoc@mdxsu.com,U,London,Middlesex University,YES,,,
AhlulBayt Society,,AhlulBayt@city.ac.uk,U,London,London City University,YES,,,
Amnesty International Society,,AmnestySociety@city.ac.uk,U,London,London City University,YES,,,
Anime and Manga Society,,anime@city.ac.uk,U,London,London City University,YES,,,
Bengali Society,,BengaliSociety@city.ac.uk,U,London,London City University,YES,,,
Bhangra Society,,bhangrasoc@city.ac.uk,U,London,London City University,YES,,,
Bright Futures Society,,BrightFutures@city.ac.uk,U,London,London City University,YES,,,
Bulgarian Society,,BulgarianSoc@city.ac.uk,U,London,London City University,YES,,,
Canadian & American Law Society,,cals@city.ac.uk,U,London,London City University,YES,,,
Chinese Society,,ChineseSociety@city.ac.uk,U,London,London City University,YES,,,
City Christian Union Society,,culsucu@city.ac.uk,U,London,London City University,YES,,,
City Insurance & Risk Management Society,,cirmsoc@city.ac.uk,U,London,London City University,YES,,,
Computer & Games Society,,candgsoc@city.ac.uk,U,London,London City University,YES,,,
Dance Society,,dancesoc@city.ac.uk,U,London,London City University,YES,,,
Drama Society,,drama@city.ac.uk,U,London,London City University,YES,,,
Economics Society,,EconomicsSoc@city.ac.uk,U,London,London City University,YES,,,
Enactus Society,,enactus@city.ac.uk,U,London,London City University,YES,,,
Engineers Without Borders Society,,EWB@city.ac.uk,U,London,London City University,YES,,,
Feminist Society,,feministsoc@city.ac.uk,U,London,London City University,YES,,,
French Speaking Society,,French.speaking.society@city.ac.uk,U,London,London City University,YES,,,
Hellenic-Cypriot Society,,HCS@city.ac.uk,U,London,London City University,YES,,,
Hillsong Powerhouse Society,,CULSUHillsongPowerhouseSociety@city.ac.uk,U,London,London City University,YES,,,
Hindu Society,,hindu@city.ac.uk,U,London,London City University,YES,,,
Indonesian Society,,Indonesian.society@city.ac.uk,U,London,London City University,YES,,,
Inside Out Society,,Inside.Out@city.ac.uk,U,London,London City University,YES,,,
Islamic Society,,islam@city.ac.uk,U,London,London City University,YES,,,
Italian Society,,italiansociety@city.ac.uk,U,London,London City University,YES,,,
Jewish Society,,JSoc@city.ac.uk,U,London,London City University,YES,,,
Kenyan Society,,KenyanSoc@city.ac.uk,U,London,London City University,YES,,,
Krishna Consciousness Society,,KCSoc@city.ac.uk,U,London,London City University,YES,,,
Language Exchange Society,,LanguageExchange@city.ac.uk,U,London,London City University,YES,,,
Law Society,,lawsociety@city.ac.uk,U,London,London City University,YES,,,
LGBT Society,,lgbt@city.ac.uk,U,London,London City University,YES,,,
Madinah Society,,Madinahsociety@city.ac.uk,U,London,London City University,YES,,,
Malaysian Society,,MalaysianSoc@city.ac.uk,U,London,London City University,YES,,,
Mauritian Society,,mauritiansociety@city.ac.uk,U,London,London City University,YES,,,
Midwifery Society,,midwiferysoc@city.ac.uk,U,London,London City University,YES,,,
Mountaineering Club,,mountaineering@city.ac.uk,U,London,London City University,YES,,,
Myanmar Society,,MyanmarSociety@city.ac.uk,U,London,London City University,YES,,,
Nepalese Society,,NepaleseSociety@city.ac.uk,U,London,London City University,YES,,,
Nursing Society,,nursingsociety@city.ac.uk,U,London,London City University,YES,,,
Optometry Society,,culsopsoc@city.ac.uk,U,London,London City University,YES,,,
Pakistan Society,,pakistansociety@city.ac.uk,U,London,London City University,YES,,,
Poker Society,,poker@city.ac.uk,U,London,London City University,YES,,,
Politics Society,,politics@city.ac.uk,U,London,London City University,YES,,,
Psychology Society,,psychsociety@city.ac.uk,U,London,London City University,YES,,,
Radiography Society,,radiographysoc@city.ac.uk,U,London,London City University,YES,,,
Robotics Society,,Robotic.society@city.ac.uk,U,London,London City University,YES,,,
Romanian Society,,Romanian@city.ac.uk,U,London,London City University,YES,,,
Salem Campus Fellowship Society,,salemcampusfellowship@city.ac.uk,U,London,London City University,YES,,,
Sikh Society,,sikhsociety@city.ac.uk,U,London,London City University,YES,,,
Singapore Society,,singaporesociety@city.ac.uk,U,London,London City University,YES,,,
Somali Society,,somalisoc@city.ac.uk,U,London,London City University,YES,,,
Spanish Society,,SpanishSociety@city.ac.uk,U,London,London City University,YES,,,
Tamil Society,,Tamil@city.ac.uk,U,London,London City University,YES,,,
Trading and Investment Society,,tais@city.ac.uk,U,London,London City University,YES,,,
Treble Clef Society,,trebleclef@city.ac.uk,U,London,London City University,YES,,,
Turkish Society,,TurkishSociety@city.ac.uk,U,London,London City University,YES,,,
Ultimate Frisbee Society,,ultimatefrisbee@city.ac.uk,U,London,London City University,YES,,,
Vietnamese Society,,VietnameseSoc@city.ac.uk,U,London,London City University,YES,,,
Economics and Finance Society,,info@kcleconomics.com,U,London,King's College London,YES,,,
History Outreach Society,,info@historyoutreach.co.uk,U,London,King's College London,YES,,,
KCL Boat Club,,stephanie.stone@kcl.ac.uk,U,London,King's College London,YES,,,
Bright Futures Society,,KCL_brightfutures@kcl.ac.uk,U,London,King's College London,YES,,,
Doctor Who Society,,akshay.bhandari@kcl.ac.uk,U,London,King's College London,YES,,,
Men's GKT Cricket,,saif.sait@kcl.ac.uk,U,London,King's College London,YES,,,
Men's GKT Football,,matthew.sharp@kcl.ac.uk,U,London,King's College London,YES,,,
GKT Medical Students' Association,,msa@kcl.ac.uk,U,London,King's College London,YES,,,
KCL Christian Medical Fellowship Society,,rebecca.hodnett@kcl.ac.uk,U,London,King's College London,YES,,,
KCL Men's Football,,kyran.o'keeffe@kcl.ac.uk,U,London,King's College London,YES,,,
KCL Men's Hockey,,nicholas.acfield@kcl.ac.uk,U,London,King's College London,YES,,,
KCL Women's Hockey,,Rebecca.Woodcock@kcl.ac.uk,U,London,King's College London,YES,,,
KCL Israel Society,,esther.endfield@kcl.ac.uk,U,London,King's College London,YES,,,
KCL Paediatric Society,,getinvolved@kclpaediatrics.com,U,London,King's College London,YES,,,
KCL Weightlifting Club,,ebrahim.bakhtar@kcl.ac.uk,U,London,King's College London,YES,,,
King's Real Estate and Property Society,,info@kreps.club,U,London,King's College London,YES,,,
Kung Fu Club,,alison.liu@kcl.ac.uk,U,London,King's College London,YES,,,
LINKS Society,,chair-kingslinks@sja.org.uk,U,London,King's College London,YES,,,
MABAL Society,,info@mabal.co.uk,U,London,King's College London,YES,,,
Marrow Society,,kings@ukmarrow.org,U,London,King's College London,YES,,,
Neuroscience Society,,Info@kclneurosoc.com,U,London,King's College London,YES,,,
Photography Society,,vatsala.mishra@kcl.ac.uk,U,London,King's College London,YES,,,
Radio Society,,station.manager@kclradio.co.uk,U,London,King's College London,YES,,,
Rifle Club,,oliver.rolfe@kcl.ac.uk,U,London,King's College London,YES,,,
Roar News Society,,editor@roarnews.co.uk,U,London,King's College London,YES,,,
Sikh Society,,sikh.soc@kcl.ac.uk,U,London,King's College London,YES,,,
Squash Club,,danielle.belcher@kcl.ac.uk,U,London,King's College London,YES,,,
Swimming & Water Polo Society,,charlotte.l.smith@kcl.ac.uk,U,London,King's College London,YES,,,
Theology and Religious Studies Society,,matthew.richardson@kcl.ac.uk,U,London,King's College London,YES,,,
Marxist Society,,calr622@ucl.ac.uk,U,London,University College London,YES,,,
Global Brigades Society,,calr712@live.ucl.ac.uk,U,London,University College London,YES,,,
Harry Potter Society,,calr739@ucl.ac.uk,U,London,University College London,YES,,,
Gliding Club,,gliding@ucl.ac.uk,U,London,University College London,YES,,,
UCLU,,info@winfinance.co.uk,U,London,University College London,YES,,,
Pi Media,,president@pimediaonline.co.uk,U,London,University College London,YES,,,
Medsin Society,,uclmedsin@gmail.com,U,London,University College London,YES,,,
Baltic Society,,uclu.balticsociety@ucl.ac.uk,U,London,University College London,YES,,,
Austrian Society,,uclu-austrian.society@ucl.ac.uk,U,London,University College London,YES,,,
Pharmaceutical Society,,uclu-biopharma.cosmetics.society@ucl.ac.uk,U,London,University College London,YES,,,
Czech and Slovak Society,,ucluczechandslovaksociety@ucl.ac.uk,U,London,University College London,YES,,,
Dutch and Flemish Society,,uclu-dutchandflemish@ucl.ac.uk,U,London,University College London,YES,,,
Ecuadorian Society,,uclu-ecuadoriansociety@ucl.ac.uk,U,London,University College London,YES,,,
Floorball Club,,uclu-floorball.club@ucl.ac.uk,U,London,University College London,YES,,,
UCL GO,,uclu-go.weiqi.club@ucl.ac.uk,U,London,University College London,YES,,,
Handball Club,,ucluhc@gmail.com,U,London,University College London,YES,,,
Hip-Hop & RnB Society,,uclu-hiphop.rnb.society@ucl.ac.uk,U,London,University College London,YES,,,
Knitting Society,,uclu-knitting.society@ucl.ac.uk,U,London,University College London,YES,,,
Kurdish Society,,uclu-kurdish.society@ucl.ac.uk,U,London,University College London,YES,,,
Latin American Policy Society,,uclu-latinamericanpolicy@ucl.ac.uk,U,London,University College London,YES,,,
Left Forum Society,,uclu-leftforumsociety@ucl.ac.uk,U,London,University College London,YES,,,
Life Ethics Society,,uclu-life.ethics.society@ucl.ac.uk,U,London,University College London,YES,,,
Mexican Society,,uclu-mexicansociety@ucl.ac.uk,U,London,University College London,YES,,,
Mindful Society,,uclu-mindful.society@ucl.ac.uk,U,London,University College London,YES,,,
Promotion of Animal Welfare Society,,uclu-paws@ucl.ac.uk,U,London,University College London,YES,,,
Political Philosophy Society,,uclu-political.philosophy.society@ucl.ac.uk,U,London,University College London,YES,,,
Robotics Society,,uclu-robotics.society@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Swimming Club,,uclu-swimming-club@ucl.ac.uk,U,London,University College London,YES,,,
Yonce Appreciation Society,,uclu-y.a.s@ucl.ac.uk,U,London,University College London,YES,,,
UCL Basketball Club,,uczxbab@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Juggling Society,,uczxbal@ucl.ac.uk,U,London,University College London,YES,,,
Bangla Society,,uczxban@ucl.ac.uk,U,London,University College London,YES,,,
UCL Badminton Club,,uczxbar@ucl.ac.uk,U,London,University College London,YES,,,
UCL Baseball Club,,uczxbbs@ucl.ac.uk,U,London,University College London,YES,,,
UCL Boat Club,,uczxbcr@ucl.ac.uk,U,London,University College London,YES,,,
Book Club,,uczxbkc@ucl.ac.uk,U,London,University College London,YES,,,
Boat Club,,uczxbot@ucl.ac.uk,U,London,University College London,YES,,,
Bridge Society,,uczxbri@ucl.ac.uk,U,London,University College London,YES,,,
Bruneian Society,,uczxbru@ucl.ac.uk,U,London,University College London,YES,,,
Business Society,,uczxbsn@ucl.ac.uk,U,London,University College London,YES,,,
Buddhist Society,,uczxbus@ucl.ac.uk,U,London,University College London,YES,,,
Cheese Grater Magazine Society,,uczxcgm@ucl.ac.uk,U,London,University College London,YES,,,
Chess Society,,uczxche@ucl.ac.uk,U,London,University College London,YES,,,
Cheerleading Club,,uczxchl@ucl.ac.uk,U,London,University College London,YES,,,
Chocolate Society,,uczxcho@ucl.ac.uk,U,London,University College London,YES,,,
Christian Union,,uczxchu@ucl.ac.uk,U,London,University College London,YES,,,
Malaysian Society,,uczxcms@ucl.ac.uk,U,London,University College London,YES,,,
Conservative Society,,uczxcon@ucl.ac.uk,U,London,University College London,YES,,,
Capoeira Club,,uczxcpc@ucl.ac.uk,U,London,University College London,YES,,,
Cricket Club,,uczxcri@ucl.ac.uk,U,London,University College London,YES,,,
Running Society,,uczxcro@ucl.ac.uk,U,London,University College London,YES,,,
Cricket Club,,uczxcru@ucl.ac.uk,U,London,University College London,YES,,,
Cycling Club,,uczxcyc@ucl.ac.uk,U,London,University College London,YES,,,
Cypriot and Hellenic Society,,uczxcyp@ucl.ac.uk,U,London,University College London,YES,,,
Dance Society,,uczxdac@ucl.ac.uk,U,London,University College London,YES,,,
Duke of Edinburgh Award Society,,uczxdea@ucl.ac.uk,U,London,University College London,YES,,,
Debating Society,,uczxdeb@ucl.ac.uk,U,London,University College London,YES,,,
Drama Society,,uczxdra@ucl.ac.uk,U,London,University College London,YES,,,
Economics & Finance Society,,uczxeco@ucl.ac.uk,U,London,University College London,YES,,,
Entrepreneurs Society,,uczxetr@ucl.ac.uk,U,London,University College London,YES,,,
European Society,,uczxeur@ucl.ac.uk,U,London,University College London,YES,,,
Engineers Without Borders Society,,uczxewb@ucl.ac.uk,U,London,University College London,YES,,,
Women's Football Club,,uczxfcw@ucl.ac.uk,U,London,University College London,YES,,,
Fencing Club,,uczxfen@ucl.ac.uk,U,London,University College London,YES,,,
Film Society,,uczxflm@ucl.ac.uk,U,London,University College London,YES,,,
Friends of Palestine Society,,uczxfpc@ucl.ac.uk,U,London,University College London,YES,,,
Francophone Society,,uczxfrc@ucl.ac.uk,U,London,University College London,YES,,,
German Society,,uczxger@ucl.ac.uk,U,London,University College London,YES,,,
Greenough Society,,uczxgrc@ucl.ac.uk,U,London,University College London,YES,,,
Fives Club,,uczxhan@ucl.ac.uk,U,London,University College London,YES,,,
Hiking and Walking Club,,uczxhik@ucl.ac.uk,U,London,University College London,YES,,,
Hockey Club,,uczxhoc@ucl.ac.uk,U,London,University College London,YES,,,
Hockey Club,,uczxhow@ucl.ac.uk,U,London,University College London,YES,,,
Ice Club,,uczxice@ucl.ac.uk,U,London,University College London,YES,,,
Indian Society,,uczxind@ucl.ac.uk,U,London,University College London,YES,,,
Indonesian Society,,uczxinn@ucl.ac.uk,U,London,University College London,YES,,,
Investment Society,,uczxinv@ucl.ac.uk,U,London,University College London,YES,,,
Islamic Society,,uczxisl@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Islamic Society,,uczxisr@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Italian Society,,uczxita@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Tamali Society,,uczxits@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Japan Society,,uczxjap@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Jazz Society,,uczxjaz@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Jewish Society,,uczxjew@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Karting Club,,uczxkar@ucl.ac.uk,U,London,University College London,YES,,,
Kickboxing Club,,uczxkck@ucl.ac.uk,U,London,University College London,YES,,,
Krishna Consciousness Society,,uczxkcs@ucl.ac.uk,U,London,University College London,YES,,,
Korean Society,,uczxkor@ucl.ac.uk,U,London,University College London,YES,,,
Lacrosse Club,,uczxlac@ucl.ac.uk,U,London,University College London,YES,,,
Catholic Society,,uczxlic@ucl.ac.uk,U,London,University College London,YES,,,
Masaryk Society,,uczxmas@ucl.ac.uk,U,London,University College London,YES,,,
MDs Comedy Revue Society,,uczxmdc@ucl.ac.uk,U,London,University College London,YES,,,
UCL Men's Football Club,,uczxmfc@ucl.ac.uk,U,London,University College London,YES,,,
Magic Society,,uczxmgc@ucl.ac.uk,U,London,University College London,YES,,,
Modo Fashion Society,,uczxmod@ucl.ac.uk,U,London,University College London,YES,,,
Mountaineering Club,,uczxmoe@ucl.ac.uk,U,London,University College London,YES,,,
Friends of Medecins sans Frontieres Society,,uczxmsf@ucl.ac.uk,U,London,University College London,YES,,,
Music Society,,uczxmui@ucl.ac.uk,U,London,University College London,YES,,,
Model United Nations Society,,uczxmun@ucl.ac.uk,U,London,University College London,YES,,,
Musical Theatre Society,,uczxmus@ucl.ac.uk,U,London,University College London,YES,,,
Netball Club,,uczxner@ucl.ac.uk,U,London,University College London,YES,,,
Netball Club,,uczxnet@ucl.ac.uk,U,London,University College London,YES,,,
Pakistan Society,,uczxpak@ucl.ac.uk,U,London,University College London,YES,,,
Iranian Society,,uczxpes@ucl.ac.uk,U,London,University College London,YES,,,
Photo Society,,uczxpho@ucl.ac.uk,U,London,University College London,YES,,,
Poker Society,,uczxpkr@ucl.ac.uk,U,London,University College London,YES,,,
Law for All,,uczxprb@ucl.ac.uk,U,London,University College London,YES,,,
Rare FM Society,,uczxrad@ucl.ac.uk,U,London,University College London,YES,,,
Men's Football Club,,uczxrfm@ucl.ac.uk,U,London,University College London,YES,,,
Horse Riding Club,,uczxrid@ucl.ac.uk,U,London,University College London,YES,,,
Romanian & Moldovan Society,,uczxrmd@ucl.ac.uk,U,London,University College London,YES,,,
Rock & Metal Society,,uczxroc@ucl.ac.uk,U,London,University College London,YES,,,
Russian Society,,uczxrsn@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Squash Club,,uczxrsq@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Surgical Society,,uczxrss@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Men's Rugby Club,,uczxrug@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Men's Hockey Club,,uczxrum@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Men's Rugby Club,,uczxrur@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Women's Hockey Club,,uczxrwh@ucl.ac.uk,U,London,University College London,YES,,,
Salsa Society,,uczxsal@ucl.ac.uk,U,London,University College London,YES,,,
Football Club,,uczxsfc@ucl.ac.uk,U,London,University College London,YES,,,
Shaolin Kung Fu Club,,uczxsgf@ucl.ac.uk,U,London,University College London,YES,,,
Sikh Society,,uczxsih@ucl.ac.uk,U,London,University College London,YES,,,
Sign Language Society,,uczxsls@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Snooker and Pool Society,,uczxsps@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Snowsports Club,,uczxsrc@ucl.ac.uk,U,London,University College London,YES,,,
Singapore Society,,uczxsss@ucl.ac.uk,U,London,University College London,YES,,,
Live Music Society,,uczxswr@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Taekwando Club,,uczxtae@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Tech Society,,uczxtec@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Tennis Club,,uczxten@ucl.ac.uk,U,London,University College London,YES,,,
